symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
SOL/USDT,LONG,284.286846,2025-01-19 10:00:00+00:00,2025-01-19 14:00:00+00:00,270.21008262531086,SL_HIT,-113.0293,80,302.92322316625217,270.21008262531086,10879.12
SOL/USDT,LONG,270.574104,2025-01-19 14:00:00+00:00,2025-01-19 21:00:00+00:00,254.5871506627838,SL_HIT,-111.3689,77,291.7637991162882,254.5871506627838,10767.75
SOL/USDT,LONG,262.77254400000004,2025-01-20 09:00:00+00:00,2025-01-20 17:00:00+00:00,245.05632950709966,SL_HIT,-109.9134,90,286.2715606572005,245.05632950709966,10657.83
SOL/USDT,SHORT,249.860018,2025-01-20 22:00:00+00:00,2025-01-21 18:00:00+00:00,249.860018,SL_HIT,67.991,75,231.03145697024019,249.860018,10725.83
SOL/USDT,LONG,252.610512,2025-01-22 00:00:00+00:00,2025-01-23 01:00:00+00:00,252.610512,SL_HIT,66.9966,90,265.57882404087377,252.610512,10792.82
SOL/USDT,LONG,261.272244,2025-01-24 05:00:00+00:00,2025-01-24 23:00:00+00:00,252.7967624501081,SL_HIT,-112.5861,80,272.45098339985594,252.7967624501081,10680.24
SOL/USDT,SHORT,233.473296,2025-01-27 15:00:00+00:00,2025-01-28 04:00:00+00:00,240.9834168167774,SL_HIT,-111.4507,65,223.56877757763013,240.9834168167774,10568.79
SOL/USDT,SHORT,197.55048200000002,2025-02-02 18:00:00+00:00,2025-02-02 19:00:00+00:00,203.6566541997883,SL_HIT,-110.4748,80,189.5011277336156,203.6566541997883,10458.31
SOL/USDT,SHORT,203.40931,2025-02-02 19:00:00+00:00,2025-02-02 23:00:00+00:00,203.40931,SL_HIT,64.6923,80,194.29319003835732,203.40931,10523.0
SOL/USDT,SHORT,203.379316,2025-02-02 23:00:00+00:00,2025-02-03 02:00:00+00:00,174.05758273597434,TP3_HIT,215.6115,90,192.74275735853612,203.379316,10738.61
